Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,b2b_gender
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:06 pm,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:09 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:12 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:15 pm,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:18 pm,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:22 pm,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:25 pm,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:35 pm,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:37 pm,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:40 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:43 pm,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:46 pm,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:56 pm,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:00 pm,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:03 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:06 pm,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:17 pm,"DAN + SHAY/BIEBER, JUSTIN","10,000 Hours",2019,G,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:20 pm,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:23 pm,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:26 pm,"REXHA, BEBE",Meant To Be f/F.G.L.,2017,G,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:29 pm,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:32 pm,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:35 pm,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:38 pm,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:50 pm,"LAMBERT, MIRANDA",Settling Down,2019,R,c-,solo,women,white,B2Bwomen
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:53 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:56 pm,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:00 pm,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:03 pm,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:06 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:16 pm,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:19 pm,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:23 pm,HARDY,One Beer f/L. Alaina/D. Dawson,2019,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:26 pm,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:29 pm,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:32 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:36 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:39 pm,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:50 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:53 pm,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:56 pm,"RHETT, THOMAS",Make Me Wanna,2013,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:00 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:02 pm,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:05 pm,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:16 pm,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:21 pm,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:25 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:28 pm,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:31 pm,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:35 pm,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:38 pm,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:49 pm,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:53 pm,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:56 pm,BROTHERS OSBORNE,It Ain't My Fault,2016,G,c-,duo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:00 pm,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:02 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:05 pm,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:16 pm,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:19 pm,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:22 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:24 pm,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:28 pm,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:31 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:35 pm,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:38 pm,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:50 pm,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:53 pm,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:56 pm,"PARDI, JON",Ain't Always The Cowboy,2019,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:00 pm,"SHELTON, BLAKE",Happy Anywhere f/Gwen Stefani,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:03 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:05 pm,ZAC BROWN BAND,Knee Deep f/Jimmy Buffett,2010,G,c-,group,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:16 pm,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:20 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:22 pm,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:25 pm,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:28 pm,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:32 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:35 pm,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:38 pm,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:49 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:53 pm,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
7/2/2022,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:56 pm,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:00 am,"REXHA, BEBE",Meant To Be f/F.G.L.,2017,G,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:02 am,"HUNT, SAM",23,2021,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:05 am,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:11 am,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:15 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:18 am,"MOORE, JUSTIN",Why We Drink,2019,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:21 am,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:25 am,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:29 am,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:32 am,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:35 am,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:38 am,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:44 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:49 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:53 am,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:55 am,LITTLE BIG TOWN,Better Man,2016,G,c-,group,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:00 am,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:03 am,"RODGERS, JAMESON",Some Girls,2017,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:06 am,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:16 am,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:20 am,"MCCREERY, SCOTTY",In Between,2018,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:23 am,"SWIFT, TAYLOR",Our Song,2006,G,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:27 am,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:31 am,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:34 am,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:37 am,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:40 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:49 am,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:53 am,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:56 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:00 am,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:02 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:05 am,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:09 am,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:16 am,"STRAIT, GEORGE",Heartland,1992,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:19 am,"ALLAN, GARY",Watching Airplanes,2007,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:22 am,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:25 am,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:29 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:32 am,LADY ANTEBELLUM,Just A Kiss,2011,G,c-,trio,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:36 am,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:39 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:47 am,"LAMBERT, MIRANDA",Gunpowder & Lead,2007,G,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:51 am,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:54 am,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:57 am,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:00 am,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:03 am,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:07 am,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,B2Bwomen
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:10 am,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:20 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:24 am,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:27 am,"HUNT, SAM",23,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:30 am,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:32 am,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:35 am,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:39 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:46 am,"STRAIT, GEORGE",Check Yes Or No,1995,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:49 am,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:53 am,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:56 am,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:06 am,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:09 am,"LAMBERT, MIRANDA",Kerosene,2004,G,c-,solo,women,white,B2Bwomen
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:20 am,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:26 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:31 am,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:38 am,"KINSEY, ERIN",Just Drive,2021,C,c-,solo,women,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:47 am,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:56 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:06 am,"SHELTON, BLAKE",God's Country,2019,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:09 am,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:22 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:26 am,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:29 am,"BENTLEY, DIERKS",Come A Little Closer,2005,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:34 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:39 am,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:49 am,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:52 am,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,X
25/2/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:56 am,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
25/2/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:06 am,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,B2Bman
25/2/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:09 am,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
25/2/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:18 am,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,X
25/2/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:23 am,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,B2Bman
